Fecha,Año,Mes,Mes_Nombre,Dia,Trimestre,Producto,Categoría,Cantidad,Precio,Ciudad,Total_Venta
2026-02-16,2026,2,Febrero,16,2026Q1,Laptop A,Computadoras,1,2500.0,Trujillo,2500.0
2026-04-26,2026,4,Abril,26,2026Q2,USB 128GB,Almacenamiento,16,71.25,Puno,1140.0
2026-07-27,2026,7,Julio,27,2026Q3,Laptop C,Computadoras,1,4510.0,Puno,4510.0
2026-05-23,2026,5,Mayo,23,2026Q2,Monitor 27,Computadoras,11,1250.0,Arequipa,13750.0
2026-07-04,2026,7,Julio,4,2026Q3,Disco SSD 2TB,Almacenamiento,20,690.0,Lima,13800.0
2026-06-05,2026,6,Junio,5,2026Q2,Monitor 27,Computadoras,5,1250.0,Cusco,6250.0
2026-06-24,2026,6,Junio,24,2026Q2,Disco SSD 1TB,Almacenamiento,2,418.0,Cusco,836.0
2026-01-13,2026,1,Enero,13,2026Q1,Laptop C,Computadoras,17,4510.0,Cusco,76670.0
2026-02-27,2026,2,Febrero,27,2026Q1,Laptop A,Computadoras,6,2500.0,Lima,15000.0
2026-07-11,2026,7,Julio,11,2026Q3,Impresora A,Impresoras,14,780.0,Puno,10920.0
2026-04-13,2026,4,Abril,13,2026Q2,Laptop B,Computadoras,3,3200.0,Trujillo,9600.0
2026-07-25,2026,7,Julio,25,2026Q3,Audífonos Pro,Accesorios,18,275.0,Cusco,4950.0
2026-05-17,2026,5,Mayo,17,2026Q2,Mouse X,Accesorios,19,50.0,Moquegua,950.0
2026-01-19,2026,1,Enero,19,2026Q1,USB 64GB,Almacenamiento,9,45.0,Lima,405.0
2026-03-20,2026,3,Marzo,20,2026Q1,Impresora A,Impresoras,13,780.0,Moquegua,10140.0
2026-01-12,2026,1,Enero,12,2026Q1,Webcam HD,Accesorios,8,199.5,Arequipa,1596.0
2026-08-09,2026,8,Agosto,9,2026Q3,Teclado K1,Accesorios,1,108.0,Juliaca,108.0
2026-01-19,2026,1,Enero,19,2026Q1,Cable UTP,Redes,2,22.5,Tacna,45.0
2026-02-27,2026,2,Febrero,27,2026Q1,Monitor 27,Computadoras,18,1312.5,Cusco,23625.0
2026-04-02,2026,4,Abril,2,2026Q2,Audífonos Pro,Accesorios,3,237.5,Puno,712.5
2026-06-30,2026,6,Junio,30,2026Q2,Laptop C,Computadoras,18,4100.0,Arequipa,73800.0
2026-05-16,2026,5,Mayo,16,2026Q2,PC Gamer X,Computadoras,6,5200.0,Cusco,31200.0
2026-03-04,2026,3,Marzo,4,2026Q1,Impresora Multifunción,Impresoras,5,1092.5,Puno,5462.5
2026-07-01,2026,7,Julio,1,2026Q3,USB 128GB,Almacenamiento,1,78.75,Lima,78.75
2026-04-20,2026,4,Abril,20,2026Q2,Impresora Multifunción,Impresoras,9,1092.5,Tacna,9832.5
2026-05-24,2026,5,Mayo,24,2026Q2,Laptop B,Computadoras,5,2880.0,Puno,14400.0
2026-07-16,2026,7,Julio,16,2026Q3,Impresora A,Impresoras,3,741.0,Lima,2223.0
2026-03-26,2026,3,Marzo,26,2026Q1,Impresora Multifunción,Impresoras,17,1150.0,Lima,19550.0
2026-06-11,2026,6,Junio,11,2026Q2,Impresora Multifunción,Impresoras,2,1150.0,Puno,2300.0
2026-08-07,2026,8,Agosto,7,2026Q3,Router WiFi,Redes,18,218.5,Tacna,3933.0
2026-08-10,2026,8,Agosto,10,2026Q3,Monitor 24,Computadoras,1,935.0,Arequipa,935.0
2026-04-18,2026,4,Abril,18,2026Q2,Laptop C,Computadoras,20,3690.0,Juliaca,73800.0
2026-03-04,2026,3,Marzo,4,2026Q1,Webcam HD,Accesorios,18,180.5,Trujillo,3249.0
2026-03-04,2026,3,Marzo,4,2026Q1,Disco SSD 2TB,Almacenamiento,11,621.0,Lima,6831.0
2026-08-01,2026,8,Agosto,1,2026Q3,PC Gamer X,Computadoras,20,5460.0,Lima,109200.0
2026-01-13,2026,1,Enero,13,2026Q1,Cable UTP,Redes,8,25.0,Moquegua,200.0
2026-06-07,2026,6,Junio,7,2026Q2,Laptop C,Computadoras,5,4100.0,Trujillo,20500.0
2026-07-22,2026,7,Julio,22,2026Q3,Laptop C,Computadoras,6,4100.0,Cusco,24600.0
2026-07-01,2026,7,Julio,1,2026Q3,Monitor 27,Computadoras,13,1250.0,Arequipa,16250.0
2026-02-02,2026,2,Febrero,2,2026Q1,Mouse X,Accesorios,2,45.0,Juliaca,90.0
2026-06-24,2026,6,Junio,24,2026Q2,Webcam HD,Accesorios,9,209.0,Puno,1881.0
2026-05-25,2026,5,Mayo,25,2026Q2,Laptop A,Computadoras,1,2500.0,Tacna,2500.0
2026-05-14,2026,5,Mayo,14,2026Q2,Laptop C,Computadoras,6,4100.0,Cusco,24600.0
2026-03-08,2026,3,Marzo,8,2026Q1,Disco SSD 1TB,Almacenamiento,3,361.0,Cusco,1083.0
2026-01-07,2026,1,Enero,7,2026Q1,Audífonos Pro,Accesorios,16,250.0,Cusco,4000.0
2026-08-07,2026,8,Agosto,7,2026Q3,Webcam HD,Accesorios,8,190.0,Tacna,1520.0
2026-06-23,2026,6,Junio,23,2026Q2,Switch 8P,Redes,20,279.0,Lima,5580.0
2026-06-03,2026,6,Junio,3,2026Q2,Mouse Gamer,Accesorios,1,180.0,Juliaca,180.0
2026-03-20,2026,3,Marzo,20,2026Q1,Cable UTP,Redes,10,27.5,Moquegua,275.0
2026-01-22,2026,1,Enero,22,2026Q1,Laptop B,Computadoras,13,3040.0,Trujillo,39520.0
2026-08-20,2026,8,Agosto,20,2026Q3,Mouse Gamer,Accesorios,17,162.0,Lima,2754.0
2026-03-07,2026,3,Marzo,7,2026Q1,Laptop A,Computadoras,17,2500.0,Trujillo,42500.0
2026-02-15,2026,2,Febrero,15,2026Q1,Disco SSD 2TB,Almacenamiento,15,690.0,Lima,10350.0
2026-04-09,2026,4,Abril,9,2026Q2,Laptop A,Computadoras,18,2750.0,Moquegua,49500.0
2026-07-01,2026,7,Julio,1,2026Q3,Webcam HD,Accesorios,20,199.5,Tacna,3990.0
2026-07-12,2026,7,Julio,12,2026Q3,PC Gamer X,Computadoras,6,5200.0,Trujillo,31200.0
2026-08-17,2026,8,Agosto,17,2026Q3,Monitor 27,Computadoras,13,1375.0,Lima,17875.0
2026-07-03,2026,7,Julio,3,2026Q3,Impresora Multifunción,Impresoras,13,1092.5,Puno,14202.5
2026-05-02,2026,5,Mayo,2,2026Q2,Laptop C,Computadoras,19,4100.0,Tacna,77900.0
2026-02-16,2026,2,Febrero,16,2026Q1,USB 64GB,Almacenamiento,16,40.5,Juliaca,648.0
2026-02-06,2026,2,Febrero,6,2026Q1,Laptop C,Computadoras,15,4510.0,Tacna,67650.0
2026-07-23,2026,7,Julio,23,2026Q3,Impresora A,Impresoras,17,780.0,Tacna,13260.0
2026-02-13,2026,2,Febrero,13,2026Q1,Mouse X,Accesorios,11,52.5,Puno,577.5
2026-04-16,2026,4,Abril,16,2026Q2,Monitor 24,Computadoras,11,765.0,Trujillo,8415.0
2026-05-20,2026,5,Mayo,20,2026Q2,USB 128GB,Almacenamiento,9,71.25,Lima,641.25
2026-02-17,2026,2,Febrero,17,2026Q1,USB 128GB,Almacenamiento,8,67.5,Puno,540.0
2026-05-22,2026,5,Mayo,22,2026Q2,Mouse Gamer,Accesorios,1,180.0,Moquegua,180.0
2026-04-30,2026,4,Abril,30,2026Q2,Monitor 27,Computadoras,7,1375.0,Juliaca,9625.0
2026-03-22,2026,3,Marzo,22,2026Q1,PC Gamer X,Computadoras,20,5720.0,Cusco,114400.0
2026-07-31,2026,7,Julio,31,2026Q3,Impresora Multifunción,Impresoras,8,1207.5,Puno,9660.0
2026-05-26,2026,5,Mayo,26,2026Q2,USB 128GB,Almacenamiento,2,75.0,Puno,150.0
2026-02-03,2026,2,Febrero,3,2026Q1,Mouse Gamer,Accesorios,20,198.0,Tacna,3960.0
2026-04-10,2026,4,Abril,10,2026Q2,Monitor 24,Computadoras,17,850.0,Lima,14450.0
2026-03-13,2026,3,Marzo,13,2026Q1,Laptop C,Computadoras,8,4100.0,Moquegua,32800.0
2026-04-30,2026,4,Abril,30,2026Q2,Disco SSD 2TB,Almacenamiento,7,690.0,Cusco,4830.0
2026-07-19,2026,7,Julio,19,2026Q3,Switch 8P,Redes,7,310.0,Puno,2170.0
2026-08-08,2026,8,Agosto,8,2026Q3,Laptop C,Computadoras,19,4100.0,Lima,77900.0
2026-03-29,2026,3,Marzo,29,2026Q1,PC Gamer X,Computadoras,10,4680.0,Moquegua,46800.0
2026-01-27,2026,1,Enero,27,2026Q1,USB 64GB,Almacenamiento,2,45.0,Arequipa,90.0
2026-02-24,2026,2,Febrero,24,2026Q1,Router WiFi,Redes,7,207.0,Arequipa,1449.0
2026-03-09,2026,3,Marzo,9,2026Q1,Mouse Gamer,Accesorios,11,162.0,Puno,1782.0
2026-04-05,2026,4,Abril,5,2026Q2,USB 128GB,Almacenamiento,16,75.0,Trujillo,1200.0
2026-02-01,2026,2,Febrero,1,2026Q1,Mouse X,Accesorios,15,50.0,Tacna,750.0
2026-02-25,2026,2,Febrero,25,2026Q1,Switch 8P,Redes,5,310.0,Cusco,1550.0
2026-05-31,2026,5,Mayo,31,2026Q2,USB 64GB,Almacenamiento,14,47.25,Puno,661.5
2026-07-05,2026,7,Julio,5,2026Q3,Laptop C,Computadoras,6,4100.0,Arequipa,24600.0
2026-07-26,2026,7,Julio,26,2026Q3,Laptop B,Computadoras,17,3520.0,Tacna,59840.0
2026-05-18,2026,5,Mayo,18,2026Q2,Mouse Gamer,Accesorios,10,198.0,Arequipa,1980.0
2026-03-19,2026,3,Marzo,19,2026Q1,Webcam HD,Accesorios,3,190.0,Moquegua,570.0
2026-01-23,2026,1,Enero,23,2026Q1,Impresora A,Impresoras,16,741.0,Arequipa,11856.0
2026-07-13,2026,7,Julio,13,2026Q3,Switch 8P,Redes,11,294.5,Cusco,3239.5
2026-02-23,2026,2,Febrero,23,2026Q1,Router WiFi,Redes,16,230.0,Puno,3680.0
2026-06-21,2026,6,Junio,21,2026Q2,USB 128GB,Almacenamiento,9,75.0,Arequipa,675.0
2026-08-03,2026,8,Agosto,3,2026Q3,PC Gamer X,Computadoras,2,5200.0,Tacna,10400.0
2026-06-04,2026,6,Junio,4,2026Q2,Laptop C,Computadoras,3,4100.0,Trujillo,12300.0
2026-05-25,2026,5,Mayo,25,2026Q2,Webcam HD,Accesorios,8,209.0,Moquegua,1672.0
2026-04-09,2026,4,Abril,9,2026Q2,Impresora Multifunción,Impresoras,9,1150.0,Trujillo,10350.0
2026-07-27,2026,7,Julio,27,2026Q3,Impresora A,Impresoras,5,858.0,Moquegua,4290.0
2026-06-26,2026,6,Junio,26,2026Q2,Impresora Multifunción,Impresoras,20,1150.0,Tacna,23000.0
2026-06-19,2026,6,Junio,19,2026Q2,Router WiFi,Redes,15,230.0,Puno,3450.0
2026-05-05,2026,5,Mayo,5,2026Q2,Audífonos Pro,Accesorios,7,237.5,Juliaca,1662.5
2026-05-24,2026,5,Mayo,24,2026Q2,USB 64GB,Almacenamiento,12,45.0,Tacna,540.0
2026-06-11,2026,6,Junio,11,2026Q2,Mouse X,Accesorios,5,50.0,Tacna,250.0
2026-04-05,2026,4,Abril,5,2026Q2,Monitor 27,Computadoras,19,1250.0,Puno,23750.0
2026-02-14,2026,2,Febrero,14,2026Q1,Cable UTP,Redes,8,22.5,Moquegua,180.0
2026-03-20,2026,3,Marzo,20,2026Q1,Laptop A,Computadoras,6,2500.0,Arequipa,15000.0
2026-07-09,2026,7,Julio,9,2026Q3,Audífonos Pro,Accesorios,11,250.0,Arequipa,2750.0
2026-02-16,2026,2,Febrero,16,2026Q1,Laptop A,Computadoras,13,2250.0,Moquegua,29250.0
2026-06-13,2026,6,Junio,13,2026Q2,Mouse Gamer,Accesorios,1,180.0,Arequipa,180.0
2026-05-17,2026,5,Mayo,17,2026Q2,Laptop C,Computadoras,20,4100.0,Trujillo,82000.0
2026-01-19,2026,1,Enero,19,2026Q1,Monitor 27,Computadoras,3,1187.5,Lima,3562.5
2026-04-12,2026,4,Abril,12,2026Q2,Monitor 24,Computadoras,4,935.0,Moquegua,3740.0
2026-03-22,2026,3,Marzo,22,2026Q1,Teclado K1,Accesorios,12,126.0,Moquegua,1512.0
2026-07-25,2026,7,Julio,25,2026Q3,Audífonos Pro,Accesorios,16,250.0,Moquegua,4000.0
2026-05-29,2026,5,Mayo,29,2026Q2,Switch 8P,Redes,1,310.0,Lima,310.0
2026-05-25,2026,5,Mayo,25,2026Q2,Router WiFi,Redes,16,230.0,Trujillo,3680.0
2026-05-02,2026,5,Mayo,2,2026Q2,Laptop B,Computadoras,19,3200.0,Tacna,60800.0
2026-06-20,2026,6,Junio,20,2026Q2,Monitor 24,Computadoras,17,935.0,Arequipa,15895.0
2026-02-07,2026,2,Febrero,7,2026Q1,Monitor 24,Computadoras,4,765.0,Lima,3060.0
2026-08-03,2026,8,Agosto,3,2026Q3,USB 128GB,Almacenamiento,19,82.5,Puno,1567.5
2026-05-01,2026,5,Mayo,1,2026Q2,PC Gamer X,Computadoras,10,5200.0,Puno,52000.0
2026-04-10,2026,4,Abril,10,2026Q2,Laptop A,Computadoras,8,2500.0,Cusco,20000.0
2026-07-26,2026,7,Julio,26,2026Q3,Disco SSD 2TB,Almacenamiento,1,690.0,Juliaca,690.0
2026-05-04,2026,5,Mayo,4,2026Q2,PC Gamer X,Computadoras,16,5200.0,Moquegua,83200.0
2026-07-22,2026,7,Julio,22,2026Q3,Laptop A,Computadoras,4,2625.0,Trujillo,10500.0
2026-04-30,2026,4,Abril,30,2026Q2,Laptop A,Computadoras,15,2750.0,Puno,41250.0
2026-06-22,2026,6,Junio,22,2026Q2,Laptop C,Computadoras,10,4510.0,Trujillo,45100.0
2026-08-14,2026,8,Agosto,14,2026Q3,Cable UTP,Redes,1,26.25,Cusco,26.25
2026-07-22,2026,7,Julio,22,2026Q3,Monitor 27,Computadoras,20,1375.0,Arequipa,27500.0
2026-02-12,2026,2,Febrero,12,2026Q1,Teclado K1,Accesorios,13,132.0,Moquegua,1716.0
2026-07-29,2026,7,Julio,29,2026Q3,Mouse Gamer,Accesorios,11,171.0,Tacna,1881.0
2026-06-03,2026,6,Junio,3,2026Q2,Laptop B,Computadoras,12,3200.0,Trujillo,38400.0
2026-04-02,2026,4,Abril,2,2026Q2,Audífonos Pro,Accesorios,13,262.5,Tacna,3412.5
2026-01-14,2026,1,Enero,14,2026Q1,Laptop C,Computadoras,8,4100.0,Lima,32800.0
2026-03-01,2026,3,Marzo,1,2026Q1,Disco SSD 2TB,Almacenamiento,14,759.0,Juliaca,10626.0
2026-03-05,2026,3,Marzo,5,2026Q1,Monitor 27,Computadoras,7,1125.0,Trujillo,7875.0
2026-05-14,2026,5,Mayo,14,2026Q2,USB 128GB,Almacenamiento,6,75.0,Juliaca,450.0
2026-07-09,2026,7,Julio,9,2026Q3,Disco SSD 2TB,Almacenamiento,9,690.0,Moquegua,6210.0
2026-01-01,2026,1,Enero,1,2026Q1,Audífonos Pro,Accesorios,16,262.5,Moquegua,4200.0
2026-06-04,2026,6,Junio,4,2026Q2,Monitor 27,Computadoras,11,1125.0,Arequipa,12375.0
2026-04-27,2026,4,Abril,27,2026Q2,Mouse X,Accesorios,20,52.5,Cusco,1050.0
2026-02-01,2026,2,Febrero,1,2026Q1,Laptop B,Computadoras,17,3040.0,Juliaca,51680.0
2026-04-11,2026,4,Abril,11,2026Q2,Cable UTP,Redes,15,22.5,Moquegua,337.5
2026-05-25,2026,5,Mayo,25,2026Q2,Switch 8P,Redes,5,310.0,Moquegua,1550.0
2026-02-19,2026,2,Febrero,19,2026Q1,Impresora A,Impresoras,4,780.0,Trujillo,3120.0
2026-05-11,2026,5,Mayo,11,2026Q2,Disco SSD 1TB,Almacenamiento,3,342.0,Tacna,1026.0
2026-04-21,2026,4,Abril,21,2026Q2,Monitor 24,Computadoras,14,850.0,Lima,11900.0
2026-04-15,2026,4,Abril,15,2026Q2,USB 128GB,Almacenamiento,13,75.0,Moquegua,975.0
2026-03-09,2026,3,Marzo,9,2026Q1,Impresora Multifunción,Impresoras,4,1207.5,Puno,4830.0
2026-05-05,2026,5,Mayo,5,2026Q2,Switch 8P,Redes,13,310.0,Arequipa,4030.0
2026-05-22,2026,5,Mayo,22,2026Q2,PC Gamer X,Computadoras,5,5460.0,Lima,27300.0
2026-08-19,2026,8,Agosto,19,2026Q3,Monitor 27,Computadoras,14,1125.0,Moquegua,15750.0
2026-03-06,2026,3,Marzo,6,2026Q1,USB 128GB,Almacenamiento,17,67.5,Arequipa,1147.5
2026-02-16,2026,2,Febrero,16,2026Q1,Laptop A,Computadoras,20,2500.0,Arequipa,50000.0
2026-02-07,2026,2,Febrero,7,2026Q1,Cable UTP,Redes,11,25.0,Puno,275.0
2026-04-25,2026,4,Abril,25,2026Q2,Disco SSD 2TB,Almacenamiento,5,690.0,Tacna,3450.0
2026-01-16,2026,1,Enero,16,2026Q1,Cable UTP,Redes,10,27.5,Cusco,275.0
2026-01-03,2026,1,Enero,3,2026Q1,Audífonos Pro,Accesorios,10,275.0,Arequipa,2750.0
2026-02-21,2026,2,Febrero,21,2026Q1,Teclado K1,Accesorios,8,108.0,Tacna,864.0
2026-02-20,2026,2,Febrero,20,2026Q1,Disco SSD 2TB,Almacenamiento,10,690.0,Juliaca,6900.0
2026-06-01,2026,6,Junio,1,2026Q2,Cable UTP,Redes,13,27.5,Lima,357.5
2026-06-25,2026,6,Junio,25,2026Q2,Mouse X,Accesorios,16,50.0,Moquegua,800.0
2026-02-10,2026,2,Febrero,10,2026Q1,Webcam HD,Accesorios,2,209.0,Arequipa,418.0
2026-01-26,2026,1,Enero,26,2026Q1,Teclado K1,Accesorios,8,120.0,Cusco,960.0
2026-08-02,2026,8,Agosto,2,2026Q3,Laptop A,Computadoras,14,2625.0,Moquegua,36750.0
2026-07-04,2026,7,Julio,4,2026Q3,Teclado K1,Accesorios,4,126.0,Moquegua,504.0
2026-05-11,2026,5,Mayo,11,2026Q2,Router WiFi,Redes,8,241.5,Puno,1932.0
2026-07-29,2026,7,Julio,29,2026Q3,Disco SSD 1TB,Almacenamiento,2,342.0,Arequipa,684.0
2026-01-05,2026,1,Enero,5,2026Q1,Mouse Gamer,Accesorios,6,180.0,Cusco,1080.0
2026-01-21,2026,1,Enero,21,2026Q1,Impresora Multifunción,Impresoras,19,1092.5,Moquegua,20757.5
2026-03-23,2026,3,Marzo,23,2026Q1,Mouse Gamer,Accesorios,7,198.0,Lima,1386.0
2026-03-17,2026,3,Marzo,17,2026Q1,Teclado K1,Accesorios,6,132.0,Lima,792.0
2026-01-26,2026,1,Enero,26,2026Q1,Monitor 27,Computadoras,19,1250.0,Arequipa,23750.0
2026-06-07,2026,6,Junio,7,2026Q2,Switch 8P,Redes,11,310.0,Lima,3410.0
2026-05-17,2026,5,Mayo,17,2026Q2,Mouse X,Accesorios,13,50.0,Lima,650.0
2026-01-10,2026,1,Enero,10,2026Q1,Mouse X,Accesorios,16,50.0,Trujillo,800.0
2026-02-20,2026,2,Febrero,20,2026Q1,Mouse Gamer,Accesorios,1,180.0,Arequipa,180.0
2026-01-02,2026,1,Enero,2,2026Q1,Router WiFi,Redes,16,207.0,Puno,3312.0
2026-04-13,2026,4,Abril,13,2026Q2,USB 128GB,Almacenamiento,13,75.0,Puno,975.0
2026-01-02,2026,1,Enero,2,2026Q1,Router WiFi,Redes,20,241.5,Puno,4830.0
2026-05-18,2026,5,Mayo,18,2026Q2,Disco SSD 2TB,Almacenamiento,18,621.0,Moquegua,11178.0
2026-07-30,2026,7,Julio,30,2026Q3,Switch 8P,Redes,18,310.0,Tacna,5580.0
2026-08-04,2026,8,Agosto,4,2026Q3,Audífonos Pro,Accesorios,3,275.0,Puno,825.0
2026-06-22,2026,6,Junio,22,2026Q2,Laptop C,Computadoras,7,4100.0,Arequipa,28700.0
2026-06-05,2026,6,Junio,5,2026Q2,Disco SSD 2TB,Almacenamiento,11,690.0,Moquegua,7590.0
2026-04-17,2026,4,Abril,17,2026Q2,Monitor 24,Computadoras,10,850.0,Moquegua,8500.0
2026-05-18,2026,5,Mayo,18,2026Q2,USB 128GB,Almacenamiento,12,82.5,Trujillo,990.0
2026-03-30,2026,3,Marzo,30,2026Q1,USB 128GB,Almacenamiento,13,82.5,Tacna,1072.5
2026-06-07,2026,6,Junio,7,2026Q2,Laptop A,Computadoras,9,2500.0,Cusco,22500.0
2026-05-16,2026,5,Mayo,16,2026Q2,USB 128GB,Almacenamiento,13,67.5,Cusco,877.5
2026-02-03,2026,2,Febrero,3,2026Q1,Laptop A,Computadoras,18,2750.0,Puno,49500.0
2026-02-16,2026,2,Febrero,16,2026Q1,Monitor 27,Computadoras,16,1312.5,Juliaca,21000.0
2026-05-18,2026,5,Mayo,18,2026Q2,Laptop A,Computadoras,15,2750.0,Tacna,41250.0
2026-07-04,2026,7,Julio,4,2026Q3,Cable UTP,Redes,10,26.25,Puno,262.5
2026-03-26,2026,3,Marzo,26,2026Q1,Disco SSD 1TB,Almacenamiento,19,380.0,Lima,7220.0
2026-06-30,2026,6,Junio,30,2026Q2,Audífonos Pro,Accesorios,15,250.0,Tacna,3750.0
2026-04-22,2026,4,Abril,22,2026Q2,Teclado K1,Accesorios,19,108.0,Lima,2052.0
2026-08-11,2026,8,Agosto,11,2026Q3,Switch 8P,Redes,4,341.0,Lima,1364.0
2026-02-09,2026,2,Febrero,9,2026Q1,Cable UTP,Redes,4,25.0,Cusco,100.0
2026-03-29,2026,3,Marzo,29,2026Q1,Impresora Multifunción,Impresoras,5,1265.0,Trujillo,6325.0
2026-02-23,2026,2,Febrero,23,2026Q1,Mouse X,Accesorios,7,47.5,Puno,332.5
2026-02-12,2026,2,Febrero,12,2026Q1,Mouse X,Accesorios,12,52.5,Puno,630.0
2026-03-04,2026,3,Marzo,4,2026Q1,Impresora A,Impresoras,7,858.0,Puno,6006.0
2026-02-16,2026,2,Febrero,16,2026Q1,PC Gamer X,Computadoras,20,5200.0,Tacna,104000.0
2026-08-15,2026,8,Agosto,15,2026Q3,Webcam HD,Accesorios,17,190.0,Arequipa,3230.0
2026-06-11,2026,6,Junio,11,2026Q2,Audífonos Pro,Accesorios,17,275.0,Trujillo,4675.0
2026-05-01,2026,5,Mayo,1,2026Q2,Impresora A,Impresoras,9,819.0,Cusco,7371.0
2026-01-02,2026,1,Enero,2,2026Q1,Webcam HD,Accesorios,18,180.5,Arequipa,3249.0
2026-06-11,2026,6,Junio,11,2026Q2,Teclado K1,Accesorios,7,120.0,Puno,840.0
2026-08-05,2026,8,Agosto,5,2026Q3,Impresora Multifunción,Impresoras,3,1207.5,Juliaca,3622.5
2026-08-02,2026,8,Agosto,2,2026Q3,Cable UTP,Redes,16,25.0,Juliaca,400.0
2026-06-14,2026,6,Junio,14,2026Q2,Monitor 27,Computadoras,1,1250.0,Tacna,1250.0
2026-05-22,2026,5,Mayo,22,2026Q2,Laptop A,Computadoras,19,2625.0,Puno,49875.0
2026-06-16,2026,6,Junio,16,2026Q2,Impresora A,Impresoras,11,858.0,Tacna,9438.0
2026-06-25,2026,6,Junio,25,2026Q2,PC Gamer X,Computadoras,4,5200.0,Puno,20800.0
2026-02-04,2026,2,Febrero,4,2026Q1,Impresora A,Impresoras,10,819.0,Cusco,8190.0
2026-06-08,2026,6,Junio,8,2026Q2,Laptop B,Computadoras,20,3200.0,Juliaca,64000.0
2026-01-23,2026,1,Enero,23,2026Q1,Mouse Gamer,Accesorios,19,162.0,Lima,3078.0
2026-05-03,2026,5,Mayo,3,2026Q2,Monitor 27,Computadoras,17,1250.0,Moquegua,21250.0
2026-02-20,2026,2,Febrero,20,2026Q1,Mouse Gamer,Accesorios,14,180.0,Trujillo,2520.0
2026-05-24,2026,5,Mayo,24,2026Q2,Mouse Gamer,Accesorios,20,162.0,Arequipa,3240.0
2026-01-05,2026,1,Enero,5,2026Q1,USB 64GB,Almacenamiento,13,42.75,Cusco,555.75
2026-05-21,2026,5,Mayo,21,2026Q2,USB 128GB,Almacenamiento,4,75.0,Moquegua,300.0
2026-08-20,2026,8,Agosto,20,2026Q3,PC Gamer X,Computadoras,15,5200.0,Trujillo,78000.0
2026-04-08,2026,4,Abril,8,2026Q2,Monitor 24,Computadoras,15,850.0,Moquegua,12750.0
2026-08-20,2026,8,Agosto,20,2026Q3,USB 64GB,Almacenamiento,7,45.0,Lima,315.0
2026-03-03,2026,3,Marzo,3,2026Q1,Impresora Multifunción,Impresoras,1,1150.0,Arequipa,1150.0
2026-08-02,2026,8,Agosto,2,2026Q3,Router WiFi,Redes,5,253.0,Moquegua,1265.0
2026-01-29,2026,1,Enero,29,2026Q1,USB 64GB,Almacenamiento,16,40.5,Juliaca,648.0
2026-06-04,2026,6,Junio,4,2026Q2,Teclado K1,Accesorios,5,120.0,Juliaca,600.0
2026-03-08,2026,3,Marzo,8,2026Q1,USB 64GB,Almacenamiento,17,40.5,Trujillo,688.5
2026-01-05,2026,1,Enero,5,2026Q1,Mouse X,Accesorios,5,50.0,Arequipa,250.0
2026-05-17,2026,5,Mayo,17,2026Q2,Mouse Gamer,Accesorios,18,198.0,Juliaca,3564.0
2026-05-13,2026,5,Mayo,13,2026Q2,Mouse Gamer,Accesorios,8,198.0,Juliaca,1584.0
2026-06-26,2026,6,Junio,26,2026Q2,Router WiFi,Redes,19,207.0,Tacna,3933.0
2026-08-06,2026,8,Agosto,6,2026Q3,Switch 8P,Redes,12,294.5,Puno,3534.0
2026-07-20,2026,7,Julio,20,2026Q3,Laptop C,Computadoras,3,3895.0,Trujillo,11685.0
2026-08-12,2026,8,Agosto,12,2026Q3,Impresora A,Impresoras,17,819.0,Tacna,13923.0
2026-07-15,2026,7,Julio,15,2026Q3,Webcam HD,Accesorios,9,209.0,Juliaca,1881.0
2026-03-25,2026,3,Marzo,25,2026Q1,Mouse X,Accesorios,7,55.0,Arequipa,385.0
2026-06-09,2026,6,Junio,9,2026Q2,Teclado K1,Accesorios,17,120.0,Trujillo,2040.0
2026-08-18,2026,8,Agosto,18,2026Q3,Monitor 24,Computadoras,20,850.0,Trujillo,17000.0
2026-01-22,2026,1,Enero,22,2026Q1,USB 128GB,Almacenamiento,17,75.0,Trujillo,1275.0
2026-06-11,2026,6,Junio,11,2026Q2,Disco SSD 2TB,Almacenamiento,1,621.0,Arequipa,621.0
2026-02-18,2026,2,Febrero,18,2026Q1,Router WiFi,Redes,18,207.0,Tacna,3726.0
2026-03-01,2026,3,Marzo,1,2026Q1,USB 64GB,Almacenamiento,7,45.0,Cusco,315.0
2026-01-10,2026,1,Enero,10,2026Q1,Laptop B,Computadoras,2,3520.0,Arequipa,7040.0
2026-08-11,2026,8,Agosto,11,2026Q3,Webcam HD,Accesorios,16,209.0,Cusco,3344.0
2026-08-12,2026,8,Agosto,12,2026Q3,USB 128GB,Almacenamiento,4,75.0,Juliaca,300.0
2026-08-18,2026,8,Agosto,18,2026Q3,Mouse X,Accesorios,12,52.5,Juliaca,630.0
2026-01-12,2026,1,Enero,12,2026Q1,Cable UTP,Redes,10,25.0,Puno,250.0
2026-01-22,2026,1,Enero,22,2026Q1,Monitor 27,Computadoras,4,1125.0,Trujillo,4500.0
2026-07-26,2026,7,Julio,26,2026Q3,Disco SSD 2TB,Almacenamiento,9,655.5,Juliaca,5899.5
2026-07-21,2026,7,Julio,21,2026Q3,Cable UTP,Redes,8,27.5,Puno,220.0
2026-07-08,2026,7,Julio,8,2026Q3,USB 64GB,Almacenamiento,12,47.25,Moquegua,567.0
2026-02-01,2026,2,Febrero,1,2026Q1,Mouse X,Accesorios,6,50.0,Tacna,300.0
